Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,11,1,41,1,1,0,-0.535611917,10,-0.249166632,0
0,1,1,7,1,2,0,0.364803657,59,0.707987746,0
0,2,1,51,1,2,0,0.353745419,50,-1.086676713,0
0,2,1,7,1,2,0,-0.053060217,50,1.38996024,0
1,2,1,46,1,2,0,0.13934166,50,0.863525332,0
0,7,1,21,0,1,1,0.152920947,23,-0.931139126,0
1,7,1,21,0,1,1,1.154006592,71,1.019062918,1
1,1,1,40,1,2,0,1.08691231,50,-0.141486765,0
1,2,1,1,0,2,1,-1.604364809,50,-0.584170664,0
1,3,1,41,1,1,0,-1.604364809,54,-0.177380054,0
1,12,1,21,0,0,1,-0.361831425,71,0.9712052,0
0,1,1,29,1,2,0,-0.699250916,50,-0.476490797,0
1,7,1,41,1,1,0,-1.604364809,71,1.665142123,0
1,8,1,21,0,0,1,0.575483139,68,-0.823459259,0
1,10,1,21,1,1,0,0.196179856,50,0.576379019,0
0,1,1,51,0,2,1,0.640572041,50,1.114778356,0
1,12,1,17,1,1,0,-0.173554901,109,1.569426686,0
1,5,1,21,0,1,1,2.585905135,23,0.026015251,1
0,2,1,15,1,2,0,-0.367274599,50,-0.859352548,0
0,12,0,21,0,1,1,1.716945377,71,0.827632043,0
0,3,1,36,0,1,1,-0.022578443,23,0.349054854,1
1,5,1,21,0,0,1,-0.142041788,55,-0.512384086,0
0,3,1,16,0,1,1,0.019133459,23,0.815667613,1
1,1,1,5,1,2,0,-0.062972523,49,-1.672933769,0
1,6,1,21,0,1,0,0.453212262,71,-0.667921672,0
1,2,1,23,0,2,1,-0.532976275,54,-1.62507605,1
1,5,1,22,0,1,1,-0.232856849,55,-0.727743821,1
0,6,1,21,0,1,1,-0.055581266,22,-1.158463291,0
0,11,1,36,0,0,1,-0.082625246,71,1.282280372,1
1,3,1,42,1,2,0,-0.415862089,50,-1.014890134,0
0,2,1,18,1,2,0,-0.345444606,50,-0.129522335,0
0,1,1,51,1,2,0,-0.075635065,50,0.217446127,0
1,1,1,7,0,2,1,0.319080995,50,-1.421680745,0
0,4,1,52,0,1,1,-0.426461954,23,-0.117557905,0
0,7,1,10,0,1,1,0.295532106,23,-0.931139126,0
0,5,1,21,0,1,1,-0.117003187,71,-1.062747853,0
0,11,1,22,1,1,0,0.229239976,47,-0.524348516,0
1,1,1,42,0,2,1,-1.604364809,50,-0.129522335,0
1,4,1,33,1,1,0,0.364402581,50,-1.469538464,0
0,6,1,28,1,1,0,0.265795187,71,-1.493467323,0
0,2,1,23,0,2,1,-0.238815692,59,-0.249166632,0
0,1,1,49,1,2,0,-1.604364809,50,0.815667613,0
0,11,1,21,1,1,0,0.141003261,71,-0.021842467,0
1,12,1,16,0,1,1,-1.604364809,23,-0.105593475,0
1,1,1,35,0,2,1,0.52254111,50,-1.266143159,0
1,3,1,21,0,1,1,-0.003670575,60,0.456734721,0
1,1,1,36,1,2,0,-0.353924498,50,0.696023316,0
1,1,1,21,1,2,0,0.464671576,50,-0.464526367,0
1,4,1,32,0,1,1,1.607910007,23,-0.847388118,1
0,8,1,16,0,1,1,-0.352950456,22,-1.182392151,0
0,7,1,29,0,1,1,0.379929951,23,-1.325965307,0
1,5,1,21,0,1,1,-0.171148445,23,-0.883281407,0
0,1,1,23,0,2,1,-0.502036128,50,-1.529360612,0
1,7,1,21,0,1,1,0.879556028,102,-1.074712283,0
0,6,1,21,0,1,1,0.588202978,96,1.078885067,0
1,2,1,20,0,2,0,0.265394111,49,-1.696862629,0
1,2,1,23,1,2,0,-0.239274065,50,0.648165597,0
0,1,1,21,0,1,1,0.431153083,23,-0.78756597,0
0,5,1,41,1,1,0,0.810800146,23,-1.266143159,0
0,9,1,43,1,1,0,-1.604364809,74,-0.153451194,0
1,2,1,3,1,2,0,-0.456943728,50,-1.565253902,0
0,5,1,21,1,1,0,1.08272966,71,-0.655957243,0
0,10,1,21,1,1,0,0.573821539,71,1.007098489,0
0,9,1,17,0,1,1,0.042510459,23,-0.620063954,0
1,1,1,51,0,2,1,-0.313702307,59,-0.057735757,0
0,2,1,39,1,2,0,-0.077640445,50,-1.385787456,0
0,4,1,7,1,1,0,-0.494071905,50,-1.529360612,0
0,6,1,21,0,0,1,1.304410084,22,1.677106553,0
1,7,1,36,0,1,1,0.347270907,54,-0.452561937,0
1,1,1,33,0,2,1,-0.398100152,50,-1.074712283,0
1,10,1,21,0,1,1,0.628597058,71,1.437817959,0
1,5,1,51,0,1,0,0.823978357,52,-0.117557905,0
0,1,1,46,1,2,0,0.163578109,50,-1.601147191,0
0,1,1,46,1,2,0,0.608600556,50,-1.158463291,0
1,1,1,21,1,2,1,1.141229457,50,0.492628011,0
0,12,1,21,1,1,0,0.914793418,22,-1.337929737,0
0,7,1,6,0,1,1,-0.078786376,71,-1.122570002,0
1,7,1,21,0,1,1,0.328878709,71,-0.476490797,0
0,8,1,23,0,1,1,0.306131971,71,-1.385787456,0
1,1,1,24,1,2,0,-1.604364809,50,1.078885067,0
0,2,1,29,0,2,1,-1.604364809,23,-1.708827058,1
1,2,1,21,0,1,1,1.886314033,23,-0.440597508,1
1,3,1,21,1,2,0,0.301605542,50,0.684058886,0
1,4,1,13,0,1,1,-1.604364809,23,-0.596135094,0
1,7,1,31,0,1,1,-1.604364809,54,-0.500419656,0
1,3,1,8,0,1,1,-0.564260201,60,-0.045771327,0
1,6,1,51,0,1,1,1.273068861,55,0.10976626,1
0,5,1,10,0,1,1,-0.039309041,23,-1.074712283,1
0,3,1,21,1,1,0,2.257824984,71,-1.720791488,0
1,1,1,12,1,2,0,-0.360055231,50,0.014050822,0
0,4,1,51,1,1,0,0.153952285,55,-0.177380054,0
0,1,1,9,1,1,0,0.166614827,71,-0.871316978,0
0,6,1,21,0,0,1,0.301777432,71,-0.727743821,1
1,2,1,47,1,2,0,-0.332323692,50,-0.931139126,0
0,5,1,21,0,1,1,0.561216294,71,0.0858374,1
1,4,1,21,0,1,1,0.346411459,71,-0.847388118,0
0,5,1,21,0,1,0,0.142321082,23,0.337090424,0
0,2,1,36,1,2,0,0.275134527,50,0.863525332,0
0,1,1,2,0,2,1,-0.46777278,59,0.492628011,0
1,5,1,35,0,1,0,0.243163042,71,-0.632028383,0
0,4,1,21,1,1,1,0.168276427,71,0.93531191,0
0,5,1,21,1,1,0,-1.604364809,71,-1.457574034,0
1,10,1,36,0,1,1,-1.604364809,23,-1.445609604,0
1,0,1,20,0,2,1,-0.022234663,59,1.306209232,0
1,1,1,51,1,2,0,-0.390594302,59,1.689070983,0
1,11,1,21,0,0,1,-0.303503518,71,1.138707216,0
1,2,1,18,1,2,0,-0.340001432,50,0.743881035,0
0,1,1,51,1,2,0,0.037411065,50,0.049944111,0
0,8,1,25,0,1,1,-1.604364809,124,1.210493794,0
0,1,1,46,1,2,0,0.141805412,50,-0.273095492,0
1,3,1,51,0,1,0,-1.604364809,54,1.521568967,0
0,1,1,31,0,2,1,-0.771845669,50,-0.943103556,0
1,1,1,7,0,2,0,0.164265667,50,0.899418621,0
1,8,1,21,0,1,1,0.280520405,83,1.306209232,0
0,6,1,3,0,0,1,0.027212275,23,0.002086392,0
0,1,1,26,0,2,1,0.165755378,59,1.042991778,0
1,2,1,24,1,2,0,-0.24586317,50,-0.488455227,0
0,9,1,51,0,1,1,0.399869157,71,-0.404704219,0
1,7,1,10,0,1,0,0.419235397,23,0.755845465,0
0,12,1,51,0,1,1,0.422386708,71,1.042991778,1
1,8,1,43,1,1,0,-1.604364809,23,-0.584170664,0
1,0,1,52,1,2,0,0.142779454,59,1.665142123,0
1,1,1,24,0,2,1,-0.577896784,50,0.815667613,0
1,1,1,29,1,2,0,-0.428467334,50,-1.146498861,0
0,1,1,14,1,2,0,0.955932354,50,-1.684898199,0
1,6,1,51,1,1,0,-1.604364809,109,-0.907210267,0
1,1,1,41,1,2,0,0.486329679,50,0.911383051,0
0,4,1,0,1,1,0,-1.604364809,97,-1.21828544,0
1,2,1,2,1,2,0,-0.261677023,50,-0.261131062,0
0,1,1,21,0,2,1,0.897432558,59,1.102813927,0
0,1,1,36,1,2,0,1.264588969,50,0.384948143,0
0,6,1,23,0,1,1,-0.09408456,23,-1.397751886,0
1,3,1,21,0,2,1,-0.119982609,23,-1.337929737,0
1,8,1,36,0,1,1,1.054425155,71,-0.32095321,0
1,1,1,27,1,2,0,-1.604364809,50,-1.278107588,0
1,7,1,0,0,1,1,-1.604364809,71,1.509604537,0
1,2,1,41,1,2,0,-0.021317918,50,1.37799581,0
1,2,1,28,0,2,0,0.326300363,50,-0.943103556,0
0,1,1,7,1,2,0,1.41751351,50,-1.684898199,0
0,6,1,21,0,1,1,0.365892292,71,0.576379019,0
1,5,1,51,1,1,0,0.690248166,23,0.803703183,0
0,5,1,21,1,1,0,0.76948932,71,-0.823459259,0
0,3,1,51,1,1,0,0.495726316,50,-0.667921672,0
1,0,1,12,0,2,1,-0.080046901,59,0.037979681,0
1,1,1,51,1,2,0,-0.011692095,50,-0.655957243,0
0,3,1,36,0,2,1,-1.604364809,54,-1.613111621,0
0,8,1,21,0,1,1,0.316559946,23,-0.871316978,1
1,3,1,21,0,1,1,0.035176499,23,-0.488455227,0
0,6,1,21,0,1,1,0.110005817,71,0.94727634,1
1,1,1,51,1,2,0,0.3924779,50,0.839596473,0
0,1,1,46,0,2,1,-0.037189067,59,0.995134059,0
1,1,1,41,1,2,0,-0.245977763,50,0.588343448,0
1,4,1,24,0,1,1,0.059928616,52,-1.385787456,0
1,1,1,36,1,2,0,-0.846102022,50,-0.368810929,0
0,5,1,26,0,1,1,-1.604364809,23,-0.32095321,0
1,1,1,27,1,2,0,0.092816846,50,-0.667921672,0
1,8,1,21,1,1,0,0.885457575,97,-1.469538464,0
0,5,1,21,0,1,1,0.641202304,23,-0.584170664,0
1,1,1,33,1,2,0,-0.862603433,50,1.40192467,0
1,8,1,10,0,1,1,0.065429087,23,-0.308988781,0
1,6,1,21,0,1,1,0.529531292,55,1.437817959,1
1,7,1,21,1,1,0,-1.604364809,71,0.217446127,0
0,11,1,21,0,1,1,1.605045179,71,0.672094456,0
1,11,1,21,1,1,0,-0.026589202,23,-0.512384086,0
0,2,1,27,1,2,0,-0.233086035,50,-1.541325042,0
0,4,1,33,1,1,0,-1.604364809,23,-1.074712283,0
0,1,1,51,1,2,0,-1.604364809,50,-0.536312946,0
0,1,1,21,1,2,0,0.567748103,50,0.169588408,0
1,7,1,21,1,1,1,0.416714348,101,1.413889099,0
1,1,1,2,0,2,1,-1.604364809,50,-1.002925705,0
0,5,1,21,0,1,1,-0.170518182,23,-0.452561937,0
0,1,1,24,1,2,0,-1.604364809,50,1.581391115,0
0,1,1,21,1,2,0,1.083818295,50,-0.536312946,0
1,6,1,21,0,1,1,0.315127532,82,1.497640107,0
0,10,1,30,0,1,1,-1.604364809,74,1.689070983,0
1,1,1,7,0,2,1,0.060215099,59,0.660130027,0
1,2,1,39,1,2,0,-0.309920734,50,0.851560902,0
1,1,1,30,0,2,1,0.528614546,50,-1.098641142,0
1,1,1,46,1,2,0,0.130460692,50,-0.165415624,0
1,1,1,36,0,2,1,0.155728479,49,0.755845465,1
0,2,1,28,1,2,0,0.160426797,50,-0.691850532,0
0,7,1,43,0,1,1,-1.604364809,71,1.449782388,0
1,1,1,21,1,2,0,0.095796268,50,0.265303846,0
1,3,1,36,1,2,0,-0.225179109,50,1.37799581,0
0,1,1,19,1,2,0,0.340452615,50,-1.230249869,0
1,1,1,6,1,2,0,-0.364810846,49,-0.32095321,0
1,5,1,21,0,1,1,0.093275219,83,1.019062918,1
1,2,1,18,1,2,0,-0.390880785,50,-1.589182761,0
0,5,1,21,0,1,1,0.150686381,23,-0.620063954,1
0,2,1,21,0,1,1,-1.604364809,55,-0.524348516,0
0,6,1,19,0,1,1,-0.162439366,23,-0.739708251,0
0,1,1,9,1,2,0,0.728006605,50,1.354066951,0
0,4,1,51,1,1,1,0.791663092,23,-1.002925705,0
1,5,1,5,0,1,0,-1.604364809,52,0.480663581,0
1,6,1,19,1,1,0,-1.604364809,67,0.803703183,0
1,2,1,20,1,2,0,-0.176362432,50,1.497640107,0
0,2,1,36,1,2,0,-0.453104858,50,1.581391115,0
0,1,1,21,0,2,1,-1.604364809,59,0.0858374,0
1,3,1,2,1,2,0,0.542308426,50,1.294244802,0
0,4,1,10,0,1,1,0.142378378,52,-0.943103556,1
0,2,1,5,1,2,0,-0.45808966,49,-1.325965307,0
0,11,1,37,1,1,1,0.129028278,74,0.612272308,0
1,0,1,46,0,2,1,0.295302919,59,-1.601147191,0
0,2,1,7,0,2,1,0.336155373,50,-1.660969339,0
1,1,1,41,0,2,0,0.036207837,50,1.222458224,0
0,4,1,21,0,1,1,0.079810525,71,0.145659549,0
0,1,1,17,1,2,0,-0.299893834,50,0.707987746,0
0,8,1,21,0,1,1,2.705941446,23,-1.038818994,1
0,2,1,4,0,1,1,-0.382171706,55,1.605319975,1
1,1,1,31,0,2,1,0.249121885,50,-0.392739789,0
1,1,1,21,1,2,0,1.31432239,50,1.557462256,0
0,4,1,42,1,1,0,-0.229419055,58,0.07387297,0
0,1,1,24,1,2,0,-0.132244075,50,0.803703183,0
0,5,1,24,0,1,1,-0.078328004,71,-1.002925705,0
0,7,1,21,0,1,1,-0.173096528,23,-0.500419656,0
1,5,1,19,0,1,1,-0.048361898,23,0.648165597,1
0,3,1,21,0,1,0,-1.604364809,71,-0.655957243,0
1,2,1,23,0,2,1,0.707609026,50,1.533533397,0
1,4,1,21,0,1,1,0.543225171,71,1.665142123,1
1,1,1,8,0,2,0,-0.745718434,49,-1.038818994,0
0,5,1,42,0,1,1,0.098088131,23,-0.428633078,0
0,7,1,21,0,1,1,-0.217615962,94,1.689070983,1
0,10,1,47,1,1,0,0.219614153,23,-0.560241805,0
0,4,1,7,0,1,1,0.5110245,40,-0.76363711,1
1,6,1,41,0,1,1,-0.357362292,23,0.564414589,0
1,1,1,7,1,2,0,0.761066725,50,-0.643992813,0
0,4,1,32,1,1,0,-0.278694104,23,0.205481697,0
1,1,1,23,1,2,0,-0.607691,59,1.174600505,0
1,4,1,21,0,1,0,0.242246297,23,-1.182392151,0
1,10,1,7,0,1,1,-1.604364809,59,-0.596135094,0
1,1,1,51,0,2,1,0.012143278,50,0.420841432,0
0,2,1,23,1,2,0,-0.009457528,50,1.40192467,0
0,6,1,51,0,1,1,-0.1351662,71,-0.608099524,0
1,6,1,38,0,1,1,1.365889302,52,0.061908541,0
0,0,1,21,0,2,0,-1.604364809,0,1.641213264,0
1,4,1,41,0,1,1,-1.604364809,71,0.93531191,0
0,1,1,21,0,2,1,-0.145880658,23,0.313161565,0
1,7,1,51,0,0,1,-1.604364809,71,-1.529360612,0
1,1,1,22,1,2,0,0.097114089,50,0.0858374,0
1,1,1,41,1,2,0,-0.354669354,50,-0.009878038,0
1,5,1,21,0,1,1,0.655239963,71,-0.895245837,0
1,3,1,21,1,1,0,0.441179983,17,1.605319975,0
0,6,1,36,1,1,0,2.088971996,19,0.684058886,0
0,1,1,5,1,2,0,-0.568557444,50,-0.907210267,0
0,7,1,24,1,1,0,-0.464850655,50,0.983169629,0
1,2,1,28,0,2,1,0.520650323,50,-0.34488207,0
1,0,1,30,0,2,1,0.340280726,59,1.210493794,0
1,1,1,21,1,2,0,0.806846683,50,0.5285213,0
1,1,1,31,1,2,0,0.122381876,71,-1.146498861,0
1,3,1,10,1,1,0,0.163578109,23,0.456734721,0
1,6,1,27,0,1,1,0.235485302,71,-1.553289472,0
0,3,1,21,0,1,1,0.219556856,50,-0.978996845,0
1,11,1,2,0,1,1,0.363027463,71,-1.254178729,0
1,4,1,38,0,1,1,-1.604364809,54,-1.134534432,0
0,5,1,23,1,1,1,-0.190170905,23,0.241374986,0
0,2,1,21,1,2,0,2.645378973,50,-1.158463291,0
0,4,1,22,0,1,1,0.270493505,22,0.026015251,0
0,5,1,22,0,1,1,0.340280726,71,-0.308988781,1
1,2,1,41,1,2,0,0.447711792,50,1.054956208,0
1,6,1,4,1,1,0,-0.258124636,23,-0.201308913,0
0,1,1,2,1,2,0,-0.135567276,50,1.354066951,0
1,7,1,51,0,1,1,-1.604364809,71,1.449782388,0
1,4,1,21,1,1,0,0.256799625,50,0.372983713,0
1,5,1,21,1,1,0,0.784730208,71,-0.931139126,0
0,8,1,21,0,0,1,0.463926721,71,-0.464526367,1
1,1,1,2,1,2,0,0.365949588,50,-1.325965307,0
0,3,1,21,1,1,0,-0.304821339,23,0.983169629,0
0,2,1,22,1,2,0,0.216806621,50,0.10976626,0
0,2,1,11,1,2,0,0.406973931,50,-1.050783424,0
1,6,1,5,1,1,0,-0.484847157,23,-1.110605572,0
1,9,1,51,1,1,0,0.842828928,50,-1.529360612,0
0,1,1,41,0,2,0,-1.604364809,50,0.229410557,0
0,8,1,36,0,1,1,0.019534535,19,0.337090424,0
1,4,1,51,0,1,1,0.029618731,71,1.605319975,0
1,7,1,21,1,1,0,1.536804966,23,0.51655687,0
0,5,1,21,0,1,1,-0.100043403,71,1.019062918,1
0,6,1,21,1,1,0,1.536232,23,1.162636075,0
1,4,1,21,0,1,1,1.064967724,22,0.10976626,1
1,6,1,21,0,1,1,1.628192992,71,-0.069700186,0
0,0,1,51,0,1,1,0.788339891,54,0.205481697,0
1,3,1,26,0,2,1,-0.699938475,50,0.696023316,0
1,2,1,30,1,2,0,1.990880271,50,-0.835423689,0
1,1,1,36,1,2,0,0.384227194,50,-1.672933769,0
1,6,1,16,0,1,1,-0.182321275,23,0.672094456,1
1,4,1,21,1,1,0,0.171313145,71,0.193517268,0
1,1,1,27,0,2,1,0.476302779,50,0.588343448,0
1,2,1,27,1,2,0,1.288997307,50,-1.541325042,0
0,6,1,50,0,1,0,0.29278187,23,1.557462256,0
1,6,1,51,0,1,1,-0.014041254,71,-0.632028383,0
0,6,1,23,1,1,0,0.804325634,59,-1.19435658,0
0,1,1,30,1,2,1,-1.604364809,50,-0.584170664,0
1,6,1,21,0,1,0,0.058209719,71,-0.823459259,0
1,5,1,10,0,1,1,-0.203406413,75,-0.859352548,0
1,1,1,3,1,2,0,0.044916915,50,1.593355545,0
1,6,1,20,0,1,1,0.1002654,23,0.145659549,1
0,1,1,46,0,2,0,0.255367211,50,0.696023316,0
0,3,1,31,0,1,1,0.195836077,23,0.014050822,1
1,1,1,21,1,2,0,1.79469682,50,1.677106553,0
0,5,1,27,1,1,0,0.327675481,23,1.509604537,0
0,8,1,20,0,1,1,-0.247410177,71,-1.589182761,1
1,1,1,24,1,2,0,-0.400048236,50,0.265303846,0
1,5,1,21,0,1,1,0.529703181,60,-0.141486765,1
1,2,1,3,1,2,0,-1.604364809,50,0.157623978,0
0,6,1,14,0,1,1,-0.327625373,71,1.425853529,1
1,8,1,21,0,1,1,-0.438150454,29,-0.560241805,0
1,1,1,42,0,2,1,-0.086865192,50,0.851560902,0
1,1,1,41,1,2,0,0.135159011,50,0.767809894,0
1,6,1,21,1,1,0,-1.604364809,78,0.049944111,0
1,8,1,13,1,1,0,-1.604364809,71,-0.835423689,0
1,1,1,46,1,2,0,0.947280572,59,0.696023316,0
0,3,1,29,1,2,0,-0.075864251,50,0.0858374,0
1,0,1,39,0,2,1,-0.096949388,59,1.712999842,0
1,1,1,3,1,2,0,-0.111101641,50,1.653177694,0
1,1,1,30,1,2,1,-1.604364809,50,-1.708827058,0
1,12,1,51,1,1,0,0.225114623,70,0.349054854,0
1,1,1,21,0,1,1,0.130517988,52,1.677106553,0
1,1,1,21,0,2,1,0.467364515,59,0.624236738,0
0,9,1,36,1,1,0,0.456535463,50,0.241374986,0
0,3,1,0,0,2,1,-1.604364809,50,0.552450159,0
1,3,1,40,1,2,0,0.515321743,50,0.839596473,0
1,2,1,3,1,2,0,0.305444412,50,-1.541325042,0
1,8,1,9,0,1,1,0.30097528,83,0.755845465,0
0,6,1,21,1,1,0,-1.604364809,70,0.444770292,0
0,10,1,18,1,1,0,0.076372731,71,-0.488455227,0
0,1,1,51,0,2,1,0.456707353,59,-0.428633078,0
0,1,1,42,1,2,0,0.362683684,50,-1.505431753,0
0,11,1,21,0,1,1,0.797793825,23,-0.727743821,0
1,1,1,28,0,2,1,-0.191947099,50,-1.134534432,0
0,7,1,21,1,1,1,2.860871367,22,-1.182392151,0
1,6,1,21,0,1,1,1.00108205,71,1.054956208,0
0,4,1,41,0,1,1,-0.262765658,52,-1.349894167,0
1,1,1,51,1,2,0,0.214572054,50,-0.201308913,0
0,3,1,10,0,1,1,0.485527527,23,1.533533397,1
0,2,1,21,1,2,0,-0.259499753,23,-1.553289472,0
1,3,1,21,0,1,0,0.108057734,71,0.660130027,0
1,2,1,21,1,2,0,0.703655563,50,-1.684898199,0
0,6,1,43,0,0,1,-1.604364809,73,-0.679886102,0
1,11,1,21,1,1,0,-0.321208158,71,0.277268276,0
0,1,1,22,0,1,1,0.504492691,60,0.863525332,0
0,5,1,21,0,1,1,0.494007419,29,-1.158463291,1
1,12,1,21,1,1,0,1.564822988,22,0.349054854,0
1,6,1,21,0,0,1,1.098887293,71,1.066920637,0
1,7,1,26,0,1,1,0.058782685,52,0.289232705,0
1,10,1,21,0,1,1,-1.604364809,71,0.624236738,1
1,6,1,21,1,1,0,-0.067212469,23,-1.397751886,0
1,4,1,29,1,1,1,0.056548119,83,0.648165597,0
0,2,1,51,1,2,0,0.067835543,50,-0.978996845,0
0,1,1,7,0,2,1,0.810685553,50,1.031027348,0
1,6,1,2,0,1,1,0.674205127,23,-1.302036448,0
0,7,1,21,0,1,1,-1.604364809,55,-1.660969339,0
1,9,1,21,0,0,1,1.395225145,71,-0.667921672,0
0,6,1,46,0,1,1,0.291979719,71,-0.739708251,1
0,1,1,26,1,2,0,-0.609409897,50,-0.34488207,0
0,9,1,21,1,1,1,0.017701045,23,-1.505431753,0
0,6,1,21,1,1,0,0.627852203,23,-0.021842467,0
1,3,1,34,1,2,0,-0.317197398,50,-1.613111621,0
0,1,1,30,0,2,1,0.933472099,50,0.229410557,0
1,1,1,7,0,2,1,-0.292674466,50,1.593355545,0
1,4,1,46,0,1,1,0.011971388,50,-0.78756597,0
0,1,1,21,0,1,1,1.127879356,52,1.078885067,0
1,2,1,21,1,2,0,-0.14101045,50,1.019062918,0
0,2,1,16,0,1,1,-0.477742383,23,-0.978996845,0
0,9,1,32,0,1,1,-1.604364809,22,0.10976626,0
1,1,1,3,1,2,0,0.018331307,50,-1.337929737,0
0,1,1,19,1,2,0,-0.012551543,50,0.839596473,0
0,2,1,24,1,2,0,0.026983089,50,0.755845465,0
0,1,1,12,0,2,1,-1.604364809,50,-0.129522335,0
0,1,1,31,0,2,1,-0.299664648,50,-0.368810929,1
0,1,1,3,1,2,0,-0.028021617,50,1.210493794,0
0,10,1,51,0,0,1,1.068290925,23,0.600307878,0
0,3,1,16,0,1,1,-1.604364809,55,0.779774324,0
1,1,1,46,0,2,1,0.412588995,50,-0.392739789,0
0,1,1,51,0,2,1,-1.604364809,71,1.521568967,0
1,2,1,20,1,2,0,0.285218723,50,-0.512384086,0
0,2,1,4,1,2,0,0.007559552,50,0.612272308,0
0,1,1,27,0,2,0,-0.02796432,71,1.497640107,0
1,2,1,7,0,2,1,-1.604364809,59,-0.117557905,0
1,5,1,36,0,1,1,-0.164158263,23,-1.63704048,1
1,1,1,49,1,2,0,0.199044684,50,1.497640107,0
1,3,1,21,0,1,1,1.150969873,55,0.887454191,0
1,4,1,21,0,1,1,0.248892699,23,0.205481697,0
1,2,1,3,1,2,0,-1.604364809,54,-0.476490797,0
0,7,1,13,0,0,1,-1.604364809,23,1.605319975,0
0,1,1,21,1,2,0,0.539214412,50,0.10976626,0
0,1,1,22,1,2,0,0.4041664,50,1.497640107,0
1,7,1,21,0,1,1,-0.007108369,22,1.461746818,1
1,9,1,21,1,1,0,0.592729407,71,-1.278107588,0
1,1,1,7,1,2,0,0.497387917,50,1.485675678,0
0,1,1,36,1,2,0,-0.35873741,50,-0.033806897,0
0,7,1,14,0,1,1,-0.178654295,23,-0.404704219,0
1,1,1,31,1,2,1,-0.382458189,50,-0.895245837,0
0,9,1,46,0,1,1,-1.604364809,52,0.205481697,0
1,6,1,22,0,1,0,-0.029740514,23,-0.883281407,0
0,1,1,12,1,2,0,0.574623691,50,-1.517396183,0
1,2,1,19,1,2,0,-1.604364809,50,-1.63704048,0
0,1,1,3,1,2,0,0.509649382,50,-0.943103556,0
0,5,1,30,0,1,1,0.077690552,23,0.07387297,0
1,6,1,21,0,1,1,0.947165979,71,-0.081664616,0
1,4,1,14,1,1,0,0.238751206,50,1.724964272,0
1,4,1,52,0,1,1,-1.604364809,71,-1.170427721,1
0,5,1,22,0,1,1,-1.604364809,52,-0.153451194,0
0,1,1,36,1,2,0,0.265107628,50,-1.21828544,0
1,5,1,45,0,1,1,-0.245805873,23,-0.919174697,0
0,0,1,51,0,2,0,0.204086782,59,-0.751672681,0
0,1,1,41,1,2,0,-0.017077972,59,0.408877003,0
0,6,1,29,0,1,1,0.80839369,23,-1.62507605,0
1,2,1,21,0,1,1,0.035634871,54,-1.302036448,1
0,7,1,51,0,1,1,0.982804445,71,-0.069700186,1
0,6,1,29,0,1,0,-1.604364809,70,1.665142123,0
1,8,1,21,0,0,1,1.175378212,97,-0.78756597,1
1,1,1,40,1,2,0,-0.245748577,50,0.50459244,0
1,8,1,21,1,1,1,0.784271835,74,0.731916605,0
1,1,1,42,1,2,0,-1.604364809,50,-0.739708251,0
0,7,1,41,1,1,0,-1.604364809,22,-1.182392151,0
1,1,1,36,0,2,1,0.42135537,50,0.014050822,0
0,4,1,3,1,1,1,-0.191832506,52,1.354066951,1
1,5,1,21,1,1,0,-1.604364809,71,0.181552838,0
0,6,1,21,0,0,1,0.529187512,23,0.5285213,0
0,3,1,38,1,1,0,0.819280038,52,0.648165597,0
1,2,1,30,1,2,0,-0.166679312,50,-0.978996845,0
0,1,1,31,0,2,1,0.472234723,50,0.193517268,0
0,9,1,49,0,1,1,0.065944756,23,-0.620063954,0
1,1,1,21,0,2,1,1.166497243,23,0.875489762,1
1,2,1,49,1,2,0,-0.038907965,50,-0.237202202,0
1,2,1,46,1,2,0,0.0050958,50,-0.488455227,0
0,1,1,51,1,2,0,0.883051119,50,-0.548277375,0
1,10,1,27,1,1,0,-0.011004536,50,-1.290072018,0
1,9,1,33,1,1,0,-1.604364809,23,-1.481502894,0
0,3,1,51,0,2,1,0.574108022,50,-0.129522335,0
0,1,1,46,1,2,0,0.631232701,50,-0.667921672,0
0,1,1,5,0,2,1,-0.263739699,50,1.724964272,0
1,4,1,30,0,1,1,-1.604364809,54,-0.847388118,0
0,6,1,32,0,1,1,0.001600709,71,-0.620063954,0
0,7,1,21,0,1,1,1.307103023,23,1.37799581,1
1,4,1,13,1,1,0,-1.604364809,71,1.437817959,0
0,2,1,7,1,1,0,0.617939897,116,0.995134059,0
1,4,1,19,0,1,1,0.294558064,23,0.803703183,0
0,3,1,10,0,2,0,-1.604364809,0,1.449782388,0
1,4,1,38,1,1,0,0.144097275,55,-1.134534432,0
1,5,1,21,0,1,1,-1.604364809,71,-0.643992813,0
0,8,1,21,1,1,1,0.146389138,23,-1.002925705,0
1,1,1,16,1,2,0,-0.103080121,50,-1.146498861,0
1,3,1,41,0,2,1,0.968480303,23,0.564414589,1
0,1,1,27,1,2,0,0.526666463,50,0.205481697,0
0,5,1,21,0,1,1,1.553019895,71,0.026015251,1
1,1,1,36,0,2,1,-0.107377364,50,-0.057735757,0
0,2,1,12,0,1,1,0.539329005,30,0.995134059,1
0,7,1,29,1,1,0,0.039187258,71,-0.572206235,0
1,1,1,31,1,2,0,0.392936272,50,-1.254178729,0
