Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,5,1,12,0,1,1,-1.645728962,54,-1.673735013,0
1,1,1,30,1,2,0,0.245017721,58,0.820292367,0
0,10,1,21,1,1,0,0.670938364,69,0.354899698,0
1,4,1,21,0,0,1,-1.645728962,24,-0.396888459,0
1,1,1,19,0,2,0,-1.645728962,49,-0.182091843,0
0,2,1,24,0,2,1,0.066595477,69,-0.217891279,0
0,2,1,21,0,2,1,-1.645728962,53,1.476615362,0
1,2,1,3,1,2,0,-0.110004331,49,1.619813106,0
0,8,1,23,0,0,1,-0.543743807,23,0.008838483,1
0,2,1,50,1,2,0,0.154836593,49,-0.349155878,0
0,10,1,23,0,1,1,0.004985425,72,0.056571064,0
1,7,1,22,0,0,1,0.119798815,23,-0.122426116,1
0,6,1,22,0,1,1,0.216211494,69,-0.480420477,1
0,4,1,21,0,1,1,0.077236145,53,1.273751891,0
1,8,1,21,0,1,1,-1.645728962,23,0.152036227,0
0,7,1,29,1,1,0,-1.645728962,69,0.533896879,0
0,9,1,46,1,1,1,-1.645728962,72,-0.003094662,0
1,7,1,24,0,1,1,0.76047282,69,-1.458938396,0
1,7,1,43,1,1,0,-1.645728962,69,0.629362042,0
1,5,1,3,1,1,0,0.157011758,69,1.154420437,0
1,3,1,21,1,2,0,0.575113567,49,1.166353583,0
0,7,1,21,0,1,1,0.33149519,23,0.390699134,1
1,2,1,2,1,2,0,-0.135400841,49,-0.098559825,0
0,2,1,30,0,2,1,-0.358031825,23,-1.327673797,0
1,10,1,33,0,1,1,-0.387367146,25,0.24750139,0
0,8,1,23,1,1,0,-1.645728962,72,1.512414798,0
0,1,1,27,1,2,0,0.48693124,49,1.607879961,0
0,1,1,51,1,2,0,0.472822067,49,-0.015027808,0
0,5,1,46,0,1,1,-0.329225598,72,0.796426077,0
0,1,1,7,1,2,0,-0.524461271,49,-1.279941216,0
1,7,1,33,0,1,1,0.092050776,25,-1.518604123,0
1,5,1,1,1,1,0,-1.645728962,23,-1.220275489,0
1,5,1,52,1,1,0,-0.447154764,43,-0.182091843,0
0,8,1,24,1,1,0,-0.239632353,49,0.390699134,0
0,4,1,21,1,1,1,-1.645728962,53,-1.518604123,0
1,1,1,31,0,2,1,-0.138986923,58,-1.673735013,0
0,7,1,21,0,0,1,0.162420274,22,-0.778749111,0
0,1,1,41,1,2,0,-1.645728962,58,0.510030588,0
1,3,1,26,0,2,1,-0.141338451,49,0.211701954,0
1,8,1,21,0,0,1,0.427496351,23,1.094754711,0
0,1,1,36,1,2,0,-0.357561519,49,1.058955275,0
0,1,1,33,1,2,0,-1.645728962,49,0.951556966,0
0,5,1,51,0,1,1,1.396855285,109,1.727211415,0
1,1,1,14,1,2,0,0.152837794,49,0.665161478,0
0,8,1,21,0,1,1,0.055014198,69,-0.134359261,0
1,5,1,40,0,1,1,-0.019000169,23,-0.08662668,0
0,1,1,21,1,2,0,0.780578391,49,0.354899698,0
0,8,1,40,1,1,1,0.015802457,69,-0.217891279,0
1,2,1,21,1,2,0,1.311671157,49,0.641295187,0
0,6,1,33,1,1,0,0.462710494,23,-1.172542907,0
0,1,1,3,0,2,1,-1.645728962,49,0.653228332,1
1,1,1,40,1,2,0,-0.213412807,58,0.856091803,0
0,4,1,21,1,1,0,0.462651705,23,0.510030588,0
0,7,1,21,0,0,1,0.548364928,51,1.416949635,1
1,1,1,18,1,2,0,-0.244041469,49,0.175902518,0
1,6,1,21,0,0,1,1.497735868,23,0.295233972,0
0,9,1,14,0,1,0,-0.699297433,69,1.273751891,0
1,1,1,27,1,2,0,-0.091192101,49,1.166353583,0
0,2,1,22,1,2,0,0.930488348,48,0.020771628,0
0,8,1,29,0,1,1,-0.323111623,23,-1.494737832,0
0,7,1,21,0,1,1,1.539416715,23,0.856091803,0
1,1,1,51,0,2,1,-0.345862663,49,-0.528153058,0
0,6,1,21,0,1,1,0.661708613,69,0.700960914,0
1,4,1,21,1,1,0,0.672231704,69,-1.566336704,0
0,1,1,36,0,2,1,0.360712935,59,1.178286728,1
0,1,1,41,1,2,0,-0.336985642,58,-1.697601303,0
0,1,1,21,0,2,1,0.258539011,69,-0.468487331,0
0,4,1,51,1,1,0,0.275646382,23,0.486164297,0
0,4,1,51,1,1,1,-1.645728962,54,1.130554147,0
0,1,1,7,1,2,0,-0.175200465,49,0.73676035,0
0,6,1,7,0,1,1,0.104631455,54,0.331033408,1
1,1,1,40,0,2,0,-1.645728962,49,0.784492931,0
0,5,1,21,0,1,1,1.371047258,23,-0.838414837,0
1,1,1,33,0,2,1,0.682989948,58,0.903824385,0
0,11,1,42,1,1,0,0.996566306,23,0.152036227,0
0,6,1,21,0,1,1,1.144418675,69,0.856091803,0
1,2,1,42,1,2,1,0.157776004,49,1.595946816,0
0,8,1,21,0,0,1,0.419383577,69,-0.707150239,0
1,2,1,14,0,2,1,-0.128405043,49,1.154420437,1
1,1,1,36,1,2,0,-1.645728962,49,0.259434536,0
0,10,1,39,1,1,0,0.973403748,69,1.357283908,0
0,5,1,21,0,1,0,2.388788896,93,-0.146292407,0
0,2,1,51,1,2,0,0.618499273,49,0.498097443,0
1,1,1,14,1,2,0,0.524790852,49,-1.351540088,0
1,2,1,7,1,2,0,0.564237747,49,0.820292367,0
1,4,1,27,0,1,1,-0.126465032,23,-1.387339524,1
0,4,1,46,1,1,0,-0.561262696,49,-1.363473233,0
0,3,1,21,1,2,0,-0.101068522,49,1.416949635,0
1,1,1,49,1,2,0,0.284758556,49,-0.659417657,0
0,11,1,36,0,1,1,1.257938725,19,0.152036227,0
0,5,1,13,0,1,1,-1.645728962,23,-0.289490151,0
0,1,1,5,0,2,0,-0.014826205,49,1.512414798,0
1,1,1,21,1,2,0,-0.007654042,50,1.440815926,0
1,7,1,41,1,1,0,-1.645728962,23,1.440815926,0
0,3,1,27,1,1,0,0.147311701,23,-1.709534449,0
1,1,1,7,1,2,0,0.0071018,49,0.354899698,0
1,2,1,51,1,2,0,-0.462322124,49,0.008838483,0
0,4,1,25,1,1,0,-1.645728962,23,0.569696315,0
1,1,1,42,0,2,1,-0.658909927,49,-0.707150239,1
0,9,1,33,0,1,1,0.85982491,22,1.130554147,0
0,2,1,24,1,2,0,0.240667392,49,-1.661801867,0
1,2,1,51,0,2,1,0.463063223,53,-1.387339524,0
1,1,1,20,0,2,0,-0.231637155,48,-1.494737832,0
1,2,1,27,1,2,0,0.080116768,49,-0.24175757,0
0,5,1,21,0,1,1,0.809913712,69,0.999289548,0
1,1,1,51,0,2,1,0.004044813,49,-0.59975193,0
1,5,1,36,0,1,0,0.193695606,23,1.381150199,0
1,8,1,21,0,1,1,0.670585634,69,1.011222693,0
0,7,1,3,1,1,0,-1.645728962,69,-0.635551366,0
1,5,1,11,1,1,0,-1.645728962,69,-0.158225552,0
0,7,1,43,0,1,1,-1.645728962,69,1.22601931,0
1,6,1,29,1,1,1,0.415738707,69,0.748693495,0
1,1,1,21,1,2,0,1.539063986,49,1.273751891,0
0,11,1,21,0,1,0,-0.070322283,66,-1.530537268,0
1,9,1,46,0,1,1,0.418560542,23,1.500481653,0
1,3,1,41,1,1,0,0.000576308,49,-1.232208634,0
0,1,1,33,1,2,0,-0.087841172,49,0.58162946,0
0,4,1,7,0,1,1,-0.423169171,23,0.06850421,1
1,6,1,22,0,1,1,0.655183121,23,-0.528153058,0
0,5,1,21,1,1,0,0.4601826,23,0.796426077,0
1,8,1,7,0,1,0,-0.40800181,69,-0.384955314,1
0,1,1,49,1,2,0,0.165712414,49,0.629362042,0
1,2,1,41,1,2,0,0.440547335,49,1.035088984,0
1,1,1,49,0,2,1,0.538429719,49,0.307167117,1
1,1,1,30,0,2,1,0.361653546,49,0.868024949,0
0,1,1,12,0,2,1,0.017154586,49,1.464682217,1
1,8,1,21,1,1,0,0.276939723,23,0.939623821,0
0,7,1,21,1,1,0,-0.06714772,69,0.665161478,0
1,1,1,41,1,2,0,-0.647740165,49,0.092370501,0
0,4,1,7,0,1,1,-0.336809278,23,1.58401367,0
0,6,1,7,0,1,1,-1.645728962,53,1.273751891,0
0,3,1,9,1,2,0,0.12097458,49,0.474231152,0
0,7,1,50,1,1,0,-1.645728962,23,0.641295187,0
1,7,1,21,1,1,0,-0.364380952,23,1.416949635,0
1,2,1,9,1,2,0,1.662284092,49,0.665161478,0
0,9,1,21,0,1,1,1.261054501,54,-1.566336704,1
0,7,1,30,0,0,1,0.144078349,59,-0.217891279,0
0,6,1,28,1,1,0,-1.645728962,23,0.40263228,0
1,1,1,51,1,2,0,1.097270524,49,-0.026960953,0
1,1,1,22,1,2,0,0.257598399,49,0.533896879,0
1,4,1,21,0,1,1,0.443251593,23,-1.26800807,1
0,5,1,21,0,1,1,-0.028994166,73,-0.898080564,1
1,3,1,29,1,2,0,0.402746511,49,0.58162946,0
1,1,1,31,0,2,0,-0.894297954,49,1.572080525,0
0,4,1,7,0,1,1,0.59780582,49,-1.124810326,1
1,3,1,41,1,1,0,1.325368812,53,-0.528153058,1
1,3,1,24,1,2,0,-1.645728962,58,-1.554403559,0
0,3,1,3,0,1,1,-0.007712831,69,0.772559786,1
0,3,1,21,1,1,0,1.326368211,22,1.357283908,0
1,2,1,21,0,2,1,-1.645728962,49,-0.635551366,0
1,9,1,3,1,1,0,-1.645728962,20,1.178286728,0
0,6,1,50,1,1,0,-0.210179455,69,-1.458938396,0
0,4,1,21,0,1,1,1.710901949,69,-0.814548547,0
0,8,1,7,1,1,0,0.567412311,23,-0.432687895,0
0,1,1,9,0,2,1,0.720379255,58,-1.626002431,0
1,6,1,21,0,1,1,0.877402587,69,0.58162946,0
0,1,1,42,0,2,1,-0.138516617,49,1.285685036,0
1,2,1,9,1,2,0,-0.08460782,49,-1.100944035,0
1,3,1,21,0,0,1,1.070227944,23,0.879958094,0
0,5,1,21,0,1,1,0.289108884,23,-0.75488282,0
0,6,1,21,0,1,1,-0.25027302,73,1.011222693,1
0,7,1,42,0,1,1,0.102221138,23,0.975423257,0
0,1,1,30,1,2,0,0.782694767,49,-0.826481692,0
0,8,1,21,0,1,1,1.561285933,69,-0.778749111,1
0,8,1,21,0,1,1,1.27328245,23,-0.444621041,0
0,6,1,21,1,1,0,0.18793436,97,-0.432687895,0
0,1,1,30,1,2,0,2.801247037,58,-1.375406379,0
1,1,1,30,1,2,0,0.672525645,49,1.357283908,0
1,1,1,8,1,2,0,-0.567259094,49,0.939623821,0
0,4,1,21,1,1,0,0.705153107,69,0.605495751,0
0,5,1,21,1,1,0,0.711090717,69,1.703345124,0
1,2,1,51,0,2,1,1.113790013,49,0.128169937,0
0,9,1,21,0,1,1,1.562638062,96,-1.136743471,0
0,4,1,29,0,2,0,-1.645728962,0,0.844158658,0
1,1,1,49,1,2,0,-1.645728962,69,0.426498571,0
0,9,1,21,0,1,1,1.049593279,101,0.784492931,0
1,1,1,4,1,2,0,-0.268027062,58,1.261818746,0
0,4,1,51,0,1,0,0.305863527,23,1.416949635,0
0,5,1,21,1,1,1,-1.645728962,53,-1.26800807,0
1,4,1,51,0,1,1,0.409742309,69,-0.313356442,0
1,9,1,1,0,1,0,-1.645728962,69,-0.623618221,0
0,6,1,25,0,1,1,-1.645728962,23,0.832225513,0
0,6,1,21,0,1,1,1.480216979,68,0.820292367,1
0,2,1,21,1,2,0,1.484097002,49,0.128169937,0
1,8,1,21,0,1,1,0.236611005,69,-1.005478872,0
0,5,1,51,0,1,1,0.348543773,23,-0.492353622,0
0,4,1,34,0,1,1,-0.092720595,23,0.116236791,0
0,6,1,21,0,1,1,0.836309622,69,0.545830024,1
1,4,1,41,0,0,1,-0.043985161,52,1.476615362,0
1,5,1,21,1,1,0,-1.645728962,23,-0.540086203,0
1,9,1,24,1,1,0,-0.163442821,49,-0.050827244,0
0,4,1,21,0,1,1,2.201019326,23,1.035088984,0
0,5,1,23,0,1,1,-1.645728962,54,1.285685036,0
0,5,1,16,0,1,0,-0.264558557,53,1.214086164,0
0,8,1,27,0,1,1,0.606212535,69,1.679478833,0
0,6,1,36,0,1,1,-0.279843494,59,-1.399272669,1
1,10,1,21,0,1,1,-1.645728962,55,0.020771628,0
0,1,1,36,1,2,0,-0.282841693,49,-0.480420477,0
0,2,1,46,1,2,0,-1.645728962,49,0.223635099,0
0,10,1,29,0,1,0,0.302159869,69,0.665161478,0
1,5,1,24,1,1,0,0.032380734,22,-1.327673797,0
0,1,1,24,1,2,0,0.357009277,49,0.58162946,0
1,1,1,43,0,2,1,-1.645728962,49,-0.373022168,0
0,6,1,51,0,1,1,0.90468032,23,-1.196409198,0
0,2,1,5,0,2,1,-0.257974277,49,1.667545688,1
1,2,1,16,1,2,0,-0.016589852,49,-0.814548547,0
1,1,1,51,1,2,0,1.530128177,49,1.393083345,0
1,6,1,51,1,1,0,0.094637458,23,-0.158225552,0
1,1,1,36,1,2,0,0.167123331,49,0.89189124,0
0,10,1,36,1,1,0,0.886338396,69,0.187835663,0
0,3,1,23,0,1,1,-0.463733041,69,1.643679397,0
0,11,1,22,0,1,1,0.152073547,23,-1.005478872,0
0,2,1,21,0,1,1,-1.645728962,53,0.796426077,0
1,4,1,21,0,1,1,-0.284428975,69,-0.886147419,0
0,5,1,33,0,1,0,-0.226405003,23,-0.074693535,0
1,3,1,46,1,1,0,0.249368049,114,0.163969373,0
1,2,1,40,1,2,0,-0.360383353,49,0.163969373,0
0,1,1,27,1,2,0,0.958941846,49,-1.590202995,0
1,5,1,51,0,1,1,0.429612727,53,1.237952455,0
0,2,1,23,1,2,0,-1.645728962,49,0.879958094,0
0,4,1,21,1,1,0,-0.444803235,23,-1.697601303,0
1,7,1,23,0,1,1,-1.645728962,69,-0.301423296,0
0,1,1,22,1,2,0,-0.162325845,49,1.07088842,0
1,1,1,7,0,2,1,0.170356683,49,-0.814548547,0
1,5,1,4,1,1,0,-1.645728962,63,-1.100944035,0
0,11,1,21,0,1,0,1.577099963,23,0.235568245,0
0,1,1,15,1,2,0,-0.184430215,49,1.727211415,0
1,3,1,23,0,2,1,-0.366379752,49,-0.229824424,0
1,0,1,38,1,2,0,-0.074790188,58,1.607879961,0
0,3,1,7,0,1,1,0.087876813,23,1.333417618,1
1,1,1,39,1,2,0,0.332435801,49,0.235568245,0
0,8,1,21,1,1,0,0.201044133,66,0.008838483,0
1,4,1,21,1,1,0,-0.121409245,69,-0.719083384,0
0,1,1,51,1,2,0,0.118035169,58,-0.468487331,0
0,12,1,45,1,1,0,-0.075495647,70,0.641295187,0
0,8,1,21,0,1,1,1.262818147,93,1.524347944,0
1,6,1,27,1,1,0,-1.645728962,58,0.760626641,0
0,2,1,7,0,2,1,0.063185761,49,1.464682217,1
0,11,1,27,0,1,1,0.405156828,96,1.393083345,1
1,1,1,34,1,2,0,-0.261971876,49,-0.695217093,0
1,1,1,29,1,2,0,0.091286529,49,-1.375406379,0
1,4,1,51,0,1,1,1.949053022,69,-1.351540088,0
1,1,1,51,1,2,0,1.104560263,49,-0.540086203,0
1,2,1,19,1,2,0,-0.156035506,49,1.703345124,0
1,2,1,51,0,2,0,0.145606843,49,0.939623821,0
0,7,1,12,0,0,1,-0.662672373,69,-1.017412018,0
0,10,1,21,1,1,0,0.085466496,22,-0.683283948,0
1,1,1,31,0,2,1,-0.032345094,49,1.488548507,0
0,2,1,41,1,2,0,-0.310472156,49,0.629362042,0
0,9,1,6,1,1,0,2.057164555,23,-0.468487331,0
0,10,1,22,0,1,0,0.573937803,69,1.22601931,0
1,1,1,44,1,2,0,-0.867490526,49,1.393083345,0
0,2,1,7,0,2,1,0.161068145,69,-1.447005251,1
1,9,1,41,1,1,0,0.063891219,23,0.128169937,0
0,2,1,24,1,2,1,-0.691890117,59,0.390699134,0
0,7,1,3,1,1,0,0.073238546,69,-0.098559825,0
0,7,1,3,1,1,0,0.545307941,23,0.975423257,0
1,1,1,51,0,2,0,0.054543893,49,-1.112877181,0
0,5,1,21,0,1,1,0.078647062,69,-0.921946855,0
1,10,1,21,0,1,1,1.605964979,22,-0.659417657,0
0,2,1,49,1,2,0,-0.549211111,58,-0.456554186,0
0,2,1,36,1,2,0,0.066360325,49,-1.494737832,0
1,2,1,3,1,2,0,-0.716698746,49,0.319100262,0
0,1,1,3,1,2,0,-0.488835611,49,-0.08662668,0
0,7,1,21,1,1,0,0.079822827,69,-0.93388,0
0,5,1,24,0,1,1,0.158657828,23,0.152036227,0
1,7,1,41,1,1,0,0.561592277,9,-1.256074925,0
0,1,1,6,1,2,0,0.377056059,49,1.142487292,0
0,6,1,21,0,0,1,2.567152351,69,1.297618182,1
1,4,1,21,0,1,1,0.149898383,69,-1.077077745,0
0,4,1,22,0,1,1,-1.645728962,53,-0.91001371,0
1,0,1,39,0,2,1,-1.645728962,58,0.331033408,0
0,1,1,24,1,2,1,-1.645728962,58,-0.050827244,0
1,8,1,21,0,1,1,0.386403386,69,-0.898080564,0
1,3,1,46,1,1,0,0.508094998,49,1.679478833,0
1,11,1,21,0,1,1,0.725905348,69,0.533896879,1
0,2,1,21,0,1,1,-0.177140476,23,0.724827204,0
0,1,1,44,0,2,1,-1.645728962,49,-1.57826985,0
0,1,1,51,0,2,1,1.239008919,58,1.715278269,0
0,5,1,21,0,1,1,-1.645728962,24,0.700960914,0
0,1,1,41,1,2,0,0.014273963,49,0.593562606,0
1,1,1,7,0,2,1,0.710091317,49,-0.814548547,0
1,7,1,7,1,1,0,0.197046534,69,0.665161478,0
0,3,1,51,1,1,0,2.474619695,49,0.999289548,0
0,3,1,29,0,2,1,0.052721458,49,-1.709534449,1
1,5,1,32,0,1,1,0.06089302,52,1.190219873,0
0,10,1,21,1,1,0,0.846715137,69,-1.506670978,0
0,1,1,11,1,2,0,0.083761637,49,1.237952455,0
0,1,1,10,1,1,0,-0.111121307,23,-0.504286767,0
1,1,1,7,1,2,0,-0.128640196,58,-0.217891279,0
1,1,1,36,1,2,0,0.401688323,49,-0.337222732,0
1,1,1,22,1,2,0,0.631609045,49,-0.205958133,0
0,5,1,21,0,0,1,0.868701931,28,-0.408821605,1
1,5,1,42,0,1,1,0.109922395,69,0.641295187,1
1,5,1,21,0,1,1,0.600686442,69,-1.339606942,0
1,1,1,31,0,2,1,0.432316985,49,-0.038894098,1
1,6,1,21,0,1,1,1.326250635,69,0.677094623,0
1,1,1,20,0,2,1,-0.518993967,58,-0.635551366,0
0,4,1,22,1,1,0,-0.283194423,73,1.607879961,0
1,5,1,41,1,1,0,-1.645728962,23,1.56014738,0
0,2,1,40,1,2,0,-0.308414568,49,0.772559786,0
1,4,1,29,1,1,0,-1.645728962,53,0.414565425,0
0,1,1,3,1,2,0,0.851594559,49,-0.719083384,0
1,9,1,43,1,1,0,-1.645728962,46,-1.196409198,0
1,2,1,2,1,2,0,-0.758085651,49,0.080437355,0
0,6,1,40,0,1,1,-0.096071523,69,-1.303807506,0
0,1,1,51,1,2,0,0.803329432,49,-0.611685076,0
1,7,1,21,0,0,1,0.347955891,69,-0.325289587,0
1,4,1,35,0,1,1,-0.132167489,49,-0.289490151,0
0,1,1,45,1,2,0,-0.2169401,58,-1.136743471,0
0,3,1,41,0,2,1,0.123913991,49,-1.208342344,0
0,3,1,22,1,2,0,-0.276727718,49,1.381150199,0
1,4,1,43,1,1,0,-1.645728962,49,1.023155838,0
0,6,1,45,0,1,1,-0.321171612,23,1.07088842,0
1,2,1,49,1,2,0,-0.658851139,49,-0.205958133,0
1,1,1,7,0,2,1,-0.160679775,49,-0.456554186,0
1,5,1,21,1,1,0,-0.131697183,68,-1.112877181,0
1,1,1,12,0,2,1,1.170814585,49,0.91575753,0
1,6,1,21,1,1,0,-0.024702626,69,1.727211415,0
1,6,1,51,0,1,1,0.381053658,69,-1.554403559,0
1,6,1,3,1,1,0,-0.072321083,69,0.951556966,0
1,4,1,46,0,1,1,0.056248751,69,-1.470871541,1
1,11,1,51,1,1,1,0.10345569,109,-0.194024988,0
1,8,0,42,1,1,0,0.218092717,23,0.474231152,0
1,8,1,19,0,1,1,0.265887538,72,-0.719083384,0
1,1,1,40,1,2,1,-0.37502162,49,-0.563952494,0
1,3,1,49,1,1,0,-0.078552634,49,1.643679397,0
0,6,1,21,0,1,1,0.313799936,23,-0.659417657,0
0,8,1,21,0,1,1,1.973802862,69,1.452749071,0
0,5,1,51,0,1,1,0.452834073,69,0.128169937,0
1,2,1,2,1,2,0,-0.220643758,49,-1.661801867,0
0,4,1,21,1,1,0,1.315492391,23,-0.062760389,0
0,0,1,41,0,2,1,0.04208079,58,0.307167117,0
1,6,1,42,1,1,0,0.638487267,69,-1.435072105,0
1,7,1,16,0,1,1,0.979870452,69,-1.029345163,0
0,1,1,24,1,2,0,-0.306415769,49,-0.587818785,0
1,6,1,42,1,1,0,-0.306239404,69,-0.361089023,0
0,5,1,0,0,0,1,-1.645728962,23,1.58401367,0
0,1,1,20,0,2,1,-0.278726518,49,1.607879961,0
1,5,1,21,0,1,1,1.405203212,69,1.595946816,0
1,2,1,24,0,1,1,-1.645728962,53,-0.552019349,1
0,5,1,21,1,1,0,-0.393951426,69,1.631746252,0
1,2,1,21,0,2,1,0.999799658,22,-1.42313896,0
1,10,1,35,1,1,0,0.688457253,69,0.951556966,0
1,12,1,21,0,1,1,0.925373773,22,0.856091803,0
1,5,1,21,0,1,1,1.08915775,23,0.116236791,0
1,4,1,51,0,1,1,0.33514006,23,-0.289490151,0
0,1,1,24,0,2,1,-1.645728962,49,-0.384955314,1
0,1,1,7,0,2,1,-0.148569402,58,-0.408821605,0
1,2,1,21,1,2,0,-0.275493166,49,-0.993545727,0
1,10,1,21,0,0,1,1.288214658,69,-1.649868722,0
0,5,1,27,0,1,1,-1.645728962,53,1.595946816,0
0,1,1,37,0,1,1,-0.103126109,23,-1.005478872,0
1,1,1,18,1,2,0,-0.630691582,49,-1.172542907,0
0,5,1,51,0,1,1,0.540134577,69,-1.637935576,1
0,3,1,21,0,2,1,0.464003834,23,-0.862281128,1
0,10,1,30,0,1,1,0.536842437,69,1.035088984,0
0,5,1,21,0,1,1,0.090169553,69,-0.098559825,1
1,2,1,40,1,2,0,-0.148510614,49,0.689027768,0
0,1,1,4,1,2,0,-0.093896359,69,1.440815926,0
0,6,1,21,1,1,0,1.811723743,22,0.390699134,0
1,5,1,18,1,1,0,0.341841916,23,1.22601931,0
0,2,1,3,1,2,0,-1.645728962,49,-0.587818785,0
0,3,1,7,0,1,1,-1.645728962,51,1.118621001,1
0,7,1,41,0,1,1,-1.645728962,53,1.58401367,0
0,7,1,21,0,1,1,1.430893664,90,1.345350763,1
0,6,1,21,1,1,0,0.403687122,23,-0.313356442,0
0,1,1,44,1,2,1,-0.608822365,49,1.691411979,0
1,7,1,21,0,1,1,1.7765096,24,-0.957746291,1
0,2,1,15,1,2,0,-0.117588011,49,1.727211415,0
1,2,1,27,1,2,0,1.099269323,49,0.689027768,0
1,5,1,8,0,1,1,0.400042253,52,-0.003094662,1
0,11,1,41,0,1,1,0.478877254,69,1.572080525,0
1,1,1,51,1,2,0,0.296810141,49,-1.08901089,0
0,2,1,51,1,2,0,0.303747151,69,-0.217891279,0
0,3,1,21,0,2,0,1.240772565,69,1.369217054,0
1,1,1,51,0,2,1,0.177646422,49,-1.184476053,0
1,3,1,6,1,2,0,0.600039772,49,-0.659417657,0
0,8,1,13,0,1,1,-1.645728962,53,0.772559786,0
1,5,1,51,0,1,1,0.327321226,69,0.342966553,0
0,7,1,21,0,1,1,0.060363926,69,0.40263228,0
1,1,1,24,1,2,0,-0.611702987,49,1.321484472,0
0,1,1,41,1,2,0,-0.169791949,49,0.342966553,0
1,1,1,31,0,2,1,0.092521082,48,0.784492931,0
0,7,1,23,0,1,1,-0.312235802,23,1.58401367,0
0,1,1,50,0,2,1,-1.645728962,49,0.510030588,0
1,10,1,23,1,1,1,-0.230343814,69,0.426498571,0
1,6,1,41,1,1,0,-0.31593946,23,1.058955275,0
1,2,1,51,1,2,0,0.081586473,49,1.536281089,0
0,4,1,21,0,1,1,0.673231104,23,0.879958094,0
1,8,1,21,1,1,0,-1.645728962,53,-0.778749111,0
1,2,1,49,1,2,0,-0.868137196,49,-1.661801867,0
1,11,1,46,1,1,1,0.040140779,114,1.118621001,0
0,3,1,51,1,2,0,0.083820426,49,-0.802615401,0
0,8,1,21,1,1,0,0.429201209,69,-1.339606942,0
0,5,1,21,0,1,1,1.086747433,69,1.703345124,1
0,6,1,51,0,0,1,0.623437483,69,1.595946816,0
0,3,1,51,0,2,1,0.391929479,23,-0.802615401,0
0,5,1,46,1,1,0,0.378643341,23,0.140103082,0
1,1,1,21,0,2,1,0.0500172,69,-0.432687895,0
1,1,1,11,0,2,1,0.005749671,58,-0.337222732,0
0,5,1,21,1,1,0,3.477017608,22,1.572080525,0
0,2,1,46,1,2,0,-0.390424133,49,0.06850421,0
0,1,1,5,1,2,0,-0.277374389,49,-0.289490151,0
1,1,1,52,0,2,1,-0.166264656,69,0.641295187,0
0,3,1,28,0,1,1,0.459712295,69,-1.327673797,0
1,10,1,21,0,1,1,0.619616249,69,0.808359222,0
0,0,1,35,1,2,0,-0.32616861,58,1.285685036,0
0,7,1,21,1,1,0,0.324264239,23,0.295233972,0
1,2,1,22,0,2,1,-0.12916929,69,1.22601931,1
1,1,1,36,1,2,0,-0.045807596,49,0.056571064,0
0,2,1,42,0,2,1,0.745716977,49,-1.053211454,0
1,1,1,6,1,2,0,-0.055801593,49,-1.494737832,0
1,1,1,3,1,2,0,-0.436514096,49,-0.814548547,0
1,10,1,43,1,1,0,-1.645728962,23,1.524347944,0
1,2,1,27,1,2,0,0.301630775,49,-0.981612582,0
0,2,1,36,1,2,0,0.095989587,49,-0.790682256,0
1,1,1,51,0,2,1,-0.060563439,58,0.175902518,0
1,1,1,41,1,2,0,-0.568317282,49,1.094754711,0
0,1,1,24,0,2,1,0.155189323,58,-1.08901089,0
0,2,1,7,1,2,0,-0.315116425,49,1.142487292,0
1,5,1,21,1,1,0,0.55159828,69,-1.614069286,0
0,2,1,21,0,1,1,1.034073189,72,-1.065144599,1
0,6,1,51,0,1,1,-0.068676213,51,-0.850347983,1
1,1,1,21,0,1,1,0.056660269,23,-0.898080564,0
1,3,1,0,1,1,0,-1.645728962,57,0.342966553,0
1,2,1,21,1,2,0,0.145018961,49,1.524347944,0
0,2,1,5,0,1,1,-0.301477558,23,1.512414798,0
0,1,1,21,0,2,1,0.321207252,49,-1.100944035,0
1,1,1,9,1,2,0,0.564943206,49,-0.050827244,0
1,1,1,24,1,2,0,-0.645094696,49,-0.408821605,0
0,6,1,21,1,1,0,-0.128405043,69,0.056571064,0
1,5,1,46,0,1,1,0.291107684,114,1.321484472,0
1,1,1,29,0,2,1,-0.112826165,49,-0.396888459,0
0,4,1,21,0,1,1,-0.097600017,23,-1.614069286,0
0,7,1,21,0,1,1,0.179586433,23,-1.26800807,0
0,1,1,51,0,2,1,-0.202184257,49,-1.411205815,0
1,1,1,26,1,2,1,-0.141749969,49,-1.315740652,0
0,2,1,43,1,1,0,-1.645728962,23,-1.077077745,0
1,1,1,36,1,2,0,0.086171954,49,-0.528153058,0
0,2,1,26,0,2,1,-1.645728962,49,0.951556966,0
0,1,1,6,0,2,1,-0.193953907,23,-1.721467594,0
0,4,1,24,1,1,0,-0.618757574,23,0.187835663,0
1,3,1,36,0,2,1,-0.248568162,58,1.106687856,0
0,11,1,51,0,1,1,0.239021322,23,1.428882781,0
0,7,1,21,0,1,1,0.009041812,69,1.130554147,1
0,1,1,7,0,2,1,-0.318643718,49,-0.373022168,0
0,1,1,21,1,2,0,0.90797246,49,0.044637919,0
0,2,1,36,1,1,0,0.076530686,23,-1.42313896,0
1,1,1,51,1,2,0,0.445367969,49,1.667545688,0
